TP_FUNDO,CNPJ_FUNDO,DENOM_SOCIAL,DT_REG,DT_CONST,CD_CVM,DT_CANCEL,SIT,DT_INI_SIT,DT_INI_ATIV,DT_INI_EXERC,DT_FIM_EXERC,CLASSE,DT_INI_CLASSE,RENTAB_FUNDO,CONDOM,FUNDO_COTAS,FUNDO_EXCLUSIVO,TRIB_LPRAZO,PUBLICO_ALVO,ENTID_INVEST,TAXA_PERFM,INF_TAXA_PERFM,TAXA_ADM,INF_TAXA_ADM,VL_PATRIM_LIQ,DT_PATRIM_LIQ,DIRETOR,CNPJ_ADMIN,ADMIN,PF_PJ_GESTOR,CPF_CNPJ_GESTOR,GESTOR,CNPJ_AUDITOR,AUDITOR,CNPJ_CUSTODIANTE,CUSTODIANTE,CNPJ_CONTROLADOR,CONTROLADOR,INVEST_CEMPR_EXTER,CLASSE_ANBIMA
FI,12435217000103,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO ROMAP,2010-10-22,2010-10-22,149560,2011-02-25,CANCELADA,2011-02-25,2010-11-04,null,null,Multimercado,2010-10-22,null,Aberto,S,N,S,null,null,null,null,null,"0,45",0,2011-02-23,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12435255000166,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO ÁGUA,2010-10-22,2010-10-22,149578,2016-08-03,CANCELADA,2016-08-03,2010-10-22,2021-10-01,2022-09-30,Multimercado,2010-10-22,null,Aberto,S,N,S,null,null,null,null,null,"0,40",0,2016-08-15,ALLAN HADID,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,PJ,02.933.874/0001-27,RAFTER GESTÃO DE INVESTIMENTOS LTDA,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,30.306.294/0001-45,BANCO BTG PACTUAL S/A,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,N,null
FI,12437525000178,BOA VISTA FIC FI MULTIMERCADO CREDITO PRIVADO,2011-01-25,2011-01-24,155489,2014-08-22,CANCELADA,2014-08-22,null,null,null,Multimercado,2011-01-24,OUTROS,Aberto,S,N,S,null,null,null,null,null,"0,100000000000",null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12440784000158,VINCI MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI,2011-02-01,2011-02-01,155870,2019-01-30,CANCELADA,2019-01-30,2011-03-31,2021-02-01,2022-01-31,Renda Fixa,2016-06-14,DI de um dia,Aberto,N,N,N,null,null,0,null,0.02,null,0,2019-02-05,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12440800000102,APOGEO MULTIGESTORES TITAN FUNDO DE INVESTIMENTO MULTIMERCADO,2011-03-01,2011-03-01,157139,2013-06-14,CANCELADA,2013-06-14,2011-03-31,2021-02-01,2022-01-31,Multimercado,2011-03-01,DI de um dia,Aberto,N,N,N,null,null,20,null,1,null,4041472.57,2013-06-12,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,11.077.576/0001-73,VINCI GESTORA DE RECURSOS LTDA,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,N,null
FI,12440809000113,APOGEO VISÃO FUNDO DE INVESTIMENTO EM AÇÕES,2011-03-15,2011-03-15,157635,2014-07-08,CANCELADA,2014-07-08,2011-03-31,2021-02-01,2022-01-31,Ações,2011-03-15,Ibovespa,Aberto,N,N,null,null,null,null,null,3,null,844668.73,2014-07-07,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,10.917.835/0001-64,VINCI EQUITIES GESTORA DE RECURSOS LTDA,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,N,null
FI,12440835000141,SANTANDER FI PB OURO CAPITAL PROTEGIDO MULTIMERCADO CRÉDITO PRIVADO,2011-01-24,2010-07-27,155411,2012-08-24,CANCELADA,2012-08-24,2011-02-04,2021-01-01,2021-12-31,Multimercado,2011-02-03,DI de um dia,Fechado,N,N,S,null,null,null,null,null,"1,75. Durante o período de captação (04/02/2011 a 21/02/2011) o fundo deverá ter taxa de administração de 0,5% a.a.",0,2012-09-03,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12440849000165,VIDA COM ENERGIA RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CRÉDITO PRIVADO,2010-09-16,2010-07-13,147672,2013-04-23,CANCELADA,2013-04-23,2010-09-24,2021-07-01,2022-06-30,Renda Fixa,2010-07-13,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"A TAXA DE ADMINISTRAÇÃO, FIXA E ANUAL, É DE 0,06% (ZERO VÍRGULA ZERO SEIS POR CENTO) SOBRE O PATRIMÔNIO DO FUNDO. A PARTIR DE 12 DE OUTUBRO DE 2012 (180 DIAS APÓS A EFETIVAÇÃO DESTE REGULAMENTO, OU NO 1º DIA ÚTIL SUBSEQUENTE) A TAXA DE ADMINISTRAÇÃO DO FUNDO SERÁ COBRADA CONFORME A TABELA ABAIXO, CALCULADA AO ANO SOBRE O VALOR DO PATRIMÔNIO DO FUNDO:ATÉ R$ 200.000.000,00 (DUZENTOS MILHÕES DE REA",0,2013-04-26,ALEXANDRE LUIZ ZIMATH,03.384.738/0001-98,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,PJ,60.701.190/0001-04,ITAU UNIBANCO S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,N,null
FI,12440852000189,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO SS,2011-02-03,2011-02-03,155942,2011-03-11,CANCELADA,2011-03-11,null,null,null,Renda Fixa,2011-02-03,OUTROS,Aberto,N,N,S,null,null,null,null,null,"0,15",null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12440865000158,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO FENIX 2,2011-02-03,2011-02-03,155934,2022-03-25,CANCELADA,2022-03-25,2011-02-11,2022-02-01,2023-01-31,Renda Fixa,2011-02-03,OUTROS,Aberto,N,N,S,Profissional,null,0,null,0.03,null,0,2022-03-31,ANDRE BERNARDINO DA CRUZ FILHO,60.746.948/0001-12,BANCO BRADESCO S.A.,PJ,62.375.134/0001-44,BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,N,null
FI,12440867000147,SANTANDER FUNDO DE INVESTIMENTO CAPITAL PROTEGIDO VAN GOGH 9 MULTIMERCADO,2010-09-29,2010-07-13,148512,2014-07-04,CANCELADA,2014-07-04,2010-10-05,2021-10-01,2022-09-30,Multimercado,2010-07-13,OUTROS,Aberto,N,N,S,null,null,null,null,2.3,null,0,2014-07-10,JOSE DE PAIVA FERREIRA,90.400.888/0001-42,BANCO SANTANDER (BRASIL) S.A.,PJ,10.231.177/0001-52,SANTANDER BRASIL GESTÃO DE RECURSOS LTDA,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,90.400.888/0001-42,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,BANCO SANTANDER (BRASIL) S.A.,N,null
FI,12440882000195,SANTANDER FUNDO DE INVESTIMENTO CAPITAL PROTEGIDO STRATEGY MULTIMERCADO,2010-10-15,2010-07-13,149241,2012-09-14,CANCELADA,2012-09-14,2010-10-20,2021-10-01,2022-09-30,Multimercado,2010-07-13,DI de um dia,Aberto,N,N,S,null,null,null,null,1.25,null,0,2012-09-19,JOSE DE PAIVA FERREIRA,90.400.888/0001-42,BANCO SANTANDER (BRASIL) S.A.,PJ,10.977.742/0001-25,SANTANDER BRASIL ASSET MANAGEMENT S.A.,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,90.400.888/0001-42,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,BANCO SANTANDER (BRASIL) S.A.,N,null
FI,12440899000142,SANTANDER FIC FI ALOCAÇÃO VAN GOGH MULTIMERCADO CRÉDITO PRIVADO,2010-10-22,2010-07-13,149594,2012-03-01,CANCELADA,2012-03-01,2010-10-29,2021-10-01,2022-09-30,Multimercado,2010-07-13,DI de um dia,Aberto,S,N,S,null,null,20,null,1,null,0,2012-03-19,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12440914000152,FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - PLATINA,2011-04-04,2011-04-04,158763,2016-07-13,CANCELADA,2016-07-13,2011-04-20,2021-10-01,2022-09-30,Renda Fixa,2011-04-04,OUTROS,Aberto,N,S,N,null,null,0,null,0.1,null,0,2016-07-26,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12440928000176,SPOCK FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR,2011-03-30,2011-03-30,158550,2019-09-30,CANCELADA,2019-09-30,2011-04-13,2021-02-01,2022-01-31,Multimercado,2011-03-30,DI de um dia,Fechado,N,N,N,null,null,0,null,0.55,null,2479611.47,2019-09-30,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,09.490.248/0001-52,UBS CONSENSO INVESTIMENTOS LTDA.,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,S,null
FI,12440937000167,BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO GMI,2011-02-17,2011-02-17,156515,2011-08-25,CANCELADA,2011-08-25,null,null,null,Multimercado,2011-02-17,OUTROS,Aberto,N,N,S,null,null,null,null,null,"0,30",null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12441543000123,JLA FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,2010-09-14,2010-08-17,147494,2021-03-12,CANCELADA,2021-03-12,2010-11-04,2020-12-01,2021-11-30,Multimercado,2010-08-17,Não se aplica,Fechado,N,N,S,null,null,0,null,0.2,null,0,2021-03-17,ALLAN HADID,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,PJ,60.451.242/0001-23,BTG PACTUAL WM GESTÃO DE RECURSOS LTDA,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,30.306.294/0001-45,BANCO BTG PACTUAL S/A,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,S,null
FI,12441843000102,SANTANDER FI PB AUSTIN MULTIMERCADO CRÉDITO PRIVADO,2010-09-30,2010-08-17,148601,2014-10-03,CANCELADA,2014-10-03,2010-10-06,2020-12-01,2021-11-30,Multimercado,2010-08-17,DI de um dia,Aberto,N,N,S,null,null,null,null,null,Taxa Escalonada conforme Regulamento,0,2014-10-08,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12441894000134,CSHG CLOSED FARO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2010-10-07,2010-08-17,149012,2024-11-25,CANCELADA,2024-11-25,2010-12-07,2024-02-01,2025-01-31,Multimercado,2010-08-17,DI de um dia,Aberto,N,N,null,Profissional,null,0,null,1,null,0,2024-11-26,DANIEL VASCONCELOS GARCIA,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,68.328.632/0001-12,CREDIT SUISSE HEDGING-GRIFFO WEALTH MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,S,Multimercados Invest. no Exterior
FI,12441912000188,CSHG FITZROY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE,2010-10-19,2010-08-17,149314,2019-01-30,CANCELADA,2019-01-30,2010-12-07,2020-12-01,2021-11-30,Multimercado,2010-08-17,DI de um dia,Aberto,S,N,S,null,null,0,null,0.7,null,0,2019-02-04,null,null,null,null,null,null,null,null,null,null,null,null,S,null
FI,12441938000126,CSHG GLOBAL CURRENCIES HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO,2010-10-08,2010-08-17,149020,2014-06-11,CANCELADA,2014-06-11,2010-12-27,2021-02-01,2022-01-31,Multimercado,2010-08-17,DI de um dia,Aberto,N,N,S,null,null,null,null,null,0,0,2014-06-18,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12441947000117,CSHG CEREJEIRA 5 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2010-10-08,2010-08-17,149039,2012-01-04,CANCELADA,2012-01-04,2010-11-10,2020-12-01,2021-11-30,Ações,2010-11-04,DI de um dia,Aberto,S,N,null,null,null,null,null,null,"0,10%",53342355.41,2012-01-03,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,68.328.632/0001-12,CREDIT SUISSE HEDGING-GRIFFO WEALTH MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,12441985000170,CSHG CHARNOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2010-10-08,2010-08-17,149047,2012-02-28,CANCELADA,2012-02-28,2010-11-18,2020-12-01,2021-11-30,Multimercado,2010-08-17,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"Mínimo de 40.000,00 aa Sendo que 0,4% se PL entre R$ 5MM e R$ 30MM 0,3% se PL entre R$ 30MM e R$ 50MM 0,2% se PL entre R$ 50MM e R$ 100MM 0,1% se PL  acima de R$ 100 MM",0,2012-03-08,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12442329000191,SANTANDER FUNDO DE INVESTIMENTO CAPITAL PROTEGIDO INSTITUCIONAL MULTIMERCADO,2010-10-06,2010-07-13,148970,2015-06-15,CANCELADA,2015-06-15,2010-11-08,2021-10-01,2022-09-30,Multimercado,2010-07-13,DI de um dia,Aberto,N,N,S,null,null,null,null,0.8,null,0,2015-06-25,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12442342000140,SANTANDER FIC FI NETUNO RENDA FIXA REFERENCIADO DI,2010-10-22,2010-07-13,149586,2016-12-27,CANCELADA,2016-12-27,2011-01-17,2021-10-01,2022-09-30,Renda Fixa,2016-06-27,DI de um dia,Aberto,S,S,N,null,null,0,null,0.2,null,0,2017-01-30,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12442361000177,SANTANDER FUNDO DE INVESTIMENTO PB BURGOS MULTIMERCADO CRED PRIV,2010-11-19,2010-07-13,151319,2011-05-24,CANCELADA,2011-05-24,null,null,null,Multimercado,2010-07-13,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"PL de R$ 50MM até R$ 75MM (inclusive): taxa de administração de 0,25% a.a.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,S,null
FI,12442384000181,SANTANDER TARGET RF FI,2010-12-27,2010-07-27,154113,2021-06-04,CANCELADA,2021-06-04,2011-01-03,2020-11-01,2021-10-31,Renda Fixa,2010-07-27,DI de um dia,Aberto,N,N,S,null,null,0,null,0.1,null,0,2021-06-10,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12442419000182,FUNDO DE INVESTIMENTO REFERENCIADO DI 195,2011-01-25,2010-07-27,155470,2011-02-18,CANCELADA,2011-02-18,null,null,null,Referenciado,2010-07-27,Ibovespa,Aberto,N,S,null,null,null,null,null,null,"0,30",null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12442434000120,FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO SAMPA INVESTIMENTO NO EXTERIOR,2011-02-01,2010-07-13,155829,2022-03-10,CANCELADA,2022-03-10,2011-02-14,2022-01-01,2022-12-31,Multimercado,2011-02-04,Não se aplica,Fechado,N,N,null,Profissional,null,0,null,0,null,0,2022-03-29,ALLAN HADID,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,PJ,17.489.133/0001-76,BWAG GESTÃO DE RECURSOS LTDA,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,S,null
FI,12442434000120,FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO SAMPA INVESTIMENTO NO EXTERIOR,2011-02-01,2010-07-13,155829,2022-03-10,CANCELADA,2022-03-10,2011-02-14,2022-01-01,2022-12-31,Multimercado,2011-02-04,Não se aplica,Fechado,N,N,null,Profissional,null,0,null,0,null,0,2022-03-29,ALLAN HADID,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,PJ,60.451.242/0001-23,BTG PACTUAL WM GESTÃO DE RECURSOS LTDA,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,S,null
FI,12442441000122,SANTANDER FUNDO DE INVESTIMENTO TERMO RENDA FIXA,2011-02-11,2010-07-27,156272,2013-09-19,CANCELADA,2013-09-19,2011-06-13,2021-01-01,2021-12-31,Renda Fixa,2010-07-27,DI de um dia,Aberto,N,N,S,null,null,null,null,0,null,0,2013-09-26,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12442478000150,BRUMAFE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE,2011-02-11,2010-07-27,156248,2018-02-23,CANCELADA,2018-02-23,2011-03-15,2021-01-01,2021-12-31,Multimercado,2010-07-27,DI de um dia,Fechado,S,N,S,null,null,0,null,0.3,null,0,2018-03-12,CARLOS ALBERTO SARAIVA,02.201.501/0001-61,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,PJ,05.585.083/0001-41,INTER ASSET GESTÃO DE RECURSOS LTDA.,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,42.272.526/0001-70,BNY MELLON BANCO S.A.,02.201.501/0001-61,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,S,null
FI,12468312000103,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO JADE H10 MULTIMERCADO - CRÉDITO PRIVADO,2010-10-19,2010-07-21,149330,2013-06-19,CANCELADA,2013-06-19,2010-10-18,2021-10-01,2022-09-30,Multimercado,2010-07-21,DI de um dia,Fechado,S,S,S,null,null,null,null,null,"0,05",0,2013-06-24,ALEXANDRE LUIZ ZIMATH,03.384.738/0001-98,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,PJ,03.384.738/0001-98,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,33.868.597/0001-40,CITIBANK DTVM SA,33.868.597/0001-40,CITIBANK DTVM SA,N,null
FI,12468343000164,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO JARAGUÁ H10 MULTIMERCADO - CRÉDITO PRIVADO,2010-10-19,2010-07-21,149349,2013-09-26,CANCELADA,2013-09-26,2010-10-18,2021-10-01,2022-09-30,Multimercado,2010-07-21,DI de um dia,Fechado,S,S,S,null,null,null,null,null,"0,05% s/ o PL",0,2013-10-02,ALEXANDRE LUIZ ZIMATH,03.384.738/0001-98,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,PJ,03.384.738/0001-98,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,33.868.597/0001-40,CITIBANK DTVM SA,33.868.597/0001-40,CITIBANK DTVM SA,N,null
FI,12468753000105,CSHG AARDVARK FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,2010-10-08,2010-08-24,149063,2019-06-25,CANCELADA,2019-06-25,2010-12-07,2021-02-01,2022-01-31,Multimercado,2010-08-24,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"MMínimo de 20.000,00 aa- Sendo que 0,4% de R$ 5MM a R$ 10MM 0,3% de R$ 10MM a R$ 30MM 0,2% de R$ 30MM a R$ 50MM 0,15% de R$ 50MM a R$ 100MM 0,1% de R$ 100 MM a R$ 150MM 0,1% para recursos em fundos CSHG 0,06% acima de R$ 150MM e 0,0% para fundos CSHG",0,2019-07-01,null,null,null,null,null,null,null,null,null,null,null,null,S,null
FI,12468771000197,AARDVARK FUNDO DE INVESTIMENTO EM AÇÕES,2010-10-08,2010-08-24,149080,2014-07-31,CANCELADA,2014-07-31,2010-12-07,2021-02-01,2022-01-31,Ações,2010-11-19,Ibovespa,Aberto,N,N,null,null,null,15,null,null,"Mínimo de 50.000,00 aa- Sendo que 0,4% de R$ 5MM a R$ 10MM 0,3% de R$ 10MM a R$ 30MM 0,2% de R$ 30MM a R$ 50MM 0,15% de R$ 50MM a R$ 100MM 0,1% de R$ 100 MM a R$ 150MM 0,06 Pl acima de R$ 150MM e 1% para recursos em fundos CSHG",0,2014-07-30,ALLAN HADID,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,PJ,19.005.052/0001-89,ATENA CAPITAL GESTÃO DE RECURSOS LTDA.,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,30.306.294/0001-45,BANCO BTG PACTUAL S/A,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,N,null
FI,12468780000188,CSHG VERDE AM EQUITY HEDGE LEVANTE FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO,2010-10-08,2010-08-24,149098,2016-01-11,CANCELADA,2016-01-11,2010-11-30,2021-02-01,2022-01-31,Multimercado,2010-08-24,DI de um dia,Aberto,S,N,S,null,null,20,null,1.5,null,0,2016-01-28,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,19.749.539/0001-76,VERDE ASSET MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,12468790000113,CSHG 814 FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CREDITO PRIVADO,2010-10-08,2010-08-24,149101,2015-11-03,CANCELADA,2015-11-03,2011-01-12,2021-02-01,2022-01-31,Multimercado,2010-08-24,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"Mínimo de 150.000,00 aa - ou 0,3% aa",0,2015-11-06,null,null,null,null,null,null,null,null,null,null,null,null,S,null
FI,12468805000143,CSHG GLOBAL CURRENCIES HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2010-10-08,2010-08-24,149128,2014-06-11,CANCELADA,2014-06-11,2010-12-27,2021-02-01,2022-01-31,Multimercado,2010-08-24,DI de um dia,Aberto,S,N,S,null,null,20,null,1,null,0,2014-06-18,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,12468843000104,GP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2010-10-19,2010-08-24,149403,2024-05-16,CANCELADA,2024-05-16,2010-12-07,2023-12-01,2024-11-30,Multimercado,2010-08-24,Não se aplica,Aberto,N,S,null,Profissional,null,0,null,12000,null,0,2024-05-23,LIZANDRO SOMMER ARNONI,02.332.886/0001-04,XP INVESTIMENTOS CCTVM S.A.,PJ,34.848.969/0001-39,WEALTH HIGH GOVERNANCE CAPITAL LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,62.318.407/0001-19,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,62.318.407/0001-19,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,S,Multimercados Invest. no Exterior
FI,12468863000177,CSHG LAZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO,2010-10-19,2010-08-24,149420,2015-07-29,CANCELADA,2015-07-29,2010-12-07,2020-12-01,2021-11-30,Multimercado,2010-08-24,DI de um dia,Fechado,S,S,S,null,null,null,null,null,"12.000,00 a.a.",15904219.25,2015-07-29,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,68.328.632/0001-12,CREDIT SUISSE HEDGING-GRIFFO WEALTH MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,12468967000181,CSHG PIRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO,2010-09-14,2010-09-09,147427,2014-08-05,CANCELADA,2014-08-05,2010-09-14,2021-10-01,2022-09-30,Multimercado,2010-09-09,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"Mínimo de 25.000,00 aa - 0,40% de 5MM a 30MM 0,30% de 30MM a 45MM 0,18% de 45MM a 100MM 0,15% de 100MM a 300MM 0,10% acima de 300MM.",0,2014-08-13,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,68.328.632/0001-12,CREDIT SUISSE HEDGING-GRIFFO WEALTH MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
